content,rating
"barang datang dengan selamat ga ada yg bocor, trs SPL nya mantep bgttt, tapi sayang ini kurang cocok di aku kalau ada yg mau, aku jual preloved baru 1x spray",5
"cocok banget buat yg aktif keringetan, sekali semprot wanginya awet seharian",5
"sekarang paham kenapa ni parfum cepet bgt soldout nya. karena memang wangi nya SEENAK ITU. Dapet vial ILIAD, dan ga ngerti lagi wanginya juga enak bgt, wangi floral gitu. Good job saff&co, saya checkout tgl 13 April pagi, tgl 14 April jam 7 malem udah sampe, senaaanggggg.",5
"utk wanginya,, dahlah yahh pkknya suka bgt SOTB ini.. pantes sllu soldout tiap restock.. hahaha.. trs dpt jg mini size varian saff utk ini cocok bgt dipake cowo.. harum jg ni.. aku sbg cewe suka klo ada cowo wanginya kayak gini.. love love love.. wkwkwkwk.. thank you saff & co :-)",5
"Paketnya sudah diterima ya. Pengemasan aman sampai tujuan. Pengiriman cepat. Suka wanginya 💖 Terbilang soft, ada floral nya, dan sedikit warm. Dipakai daily pun ok, vacation apalagi! Cocok 💯 Gak sia2 war, dapat PR kit nya. Suka banget. Thank you so much Saff & Co 🙏🏻❤️😊",5
"Akhirnyaaa...berhasil juga dapet SOTB, berharap dpt tester troupe atau saff hehehe, but it's okay. Dateng dg dus luar yg penyok2 (kemarin hujan, jd mungkin kehujanan) tapi alhamdulillah dus dalam aman. I usually don't like vanilla, but this scent is sooo good.",5
beli kedua kali dan selalu sukaa. beneran ditanyain terus pake parfum apa tiap jalan,5
"botol sotb ke-2 kuuuu, alhamdulillah bgt dpt promo dari tokped💖💖 free vial solaris, botol spray nya lebih enak yg ini dibanding yg pertama aku beli packing aman gaada yg pecah atau bocor",5
"akhirnya barang datang juga, ini pengiriman terlama sih, tp ngga papa, untuk wangi nya enak parah, mewah banget, udah beli ke 4 kali nya di sini beda varian, ngga ada yang kecewa sama varian wanginya, yang pasti semua tahan lama",5
"Sedikit kecewa sih udah request nulis di note pesanan minta tester yg chno/coco malah dikasih saff soalnya saff udah punya juga jadi buat apa. Untuk lain² aman aja,aromanya cocok,tahan lama juga di badan dan di baju. Tp kardusnya agak penyok² pas dateng untung dalemnya aman. Semoga lebih ditingkatkan lg pelayanan dan kualitas barangnya ya",5
