content,rating
"Alhamdulillah sampai dengan selamat, InshaAllah bermanfaat.  pelapak oke banget recommended seller fast respond barangnya oke",5
"packing rapih, ori dan dikasih bonus vial",5
wanginya enak packaging bagus sekali,5
"pengemasannya cepet banget, pengirimannya juga cepet padahal aku diluar pulau jawa, 3 hari barangnya udah sampai, adminnya fast respon, good joob for all team!. parfumnya gila tahan lama banget, semprot di nadi, udah cuci tangan bahkan nyuci bajupun baunya tetep nempel cuman baunya kurang menyeruak aja, perlu diendus dlu, kalau mau baunya menyeruak harus dispray banyak2 dlu. spraynya pun bagus karena aerosolnya nyebar, paham ga sii, spraynya gak segaris aja tapi nyebar, cintakkk💖💖💖 btw kalau kalian suka bau yg soft bunga-kalem, loui is made specially for youuu. btw cant wait for s.o.t.b to launch!! xoxo.",5
"saff&co full size pertamaku, wanginya unisex, fresh ada floralnya juga, agak powdery, aman untuk dipakai sehari hari, cocok segala suasana",5
wanginya enak semoga bertahan lama packaging baguss aman dan rapih,5
"Barang udah sampai, sesuai pesanann. Pengiriman baik, makasi bnyak seller! 🙏🏻",5
"kualitas tdk diragukan lagi, pengiriman cepat, bakal order lagi",5
kece banget packaging dan cepet sampenya.. thank you,5
"beli Loui setelah nontonin banyak review ttg parfum ini. orang2 bilang wanginya cewe feminin yg kalem anggun karna flowery yg clean. jadi aku penasaran. jujur waktu semprotan pertama aku yg ""kok gini wanginya"" bunga banget yg sebenernya bukan tipeku. tp waktu sudah kering, mulai kecium middle notes mulai kerasa enak, apalagi waktu based notesnya kecium, cocok di aku. longevity nya di aku 5 jam-an lebih. dapat free fial yg Las Pozas DEMI APA enak banget *** Pozas weh, dari semprotan pertama sampai ke based asli enak bgt. definisi parfum yg suasana segar daun2 di hutan pada pagi hari. next pengen cobain yg full botolnya Las Pozas deh. makasi min",5
moga wanginya cocok. packing rapi dan respon cpt.,5
"Barang sesuai pesanan, pengiriman cepat, pengemasan jg aman dan rapih. Terima kasih.",5
"Awalnya beli travel size, suka wanginya.. trus pas lagi diskon gede langsung check out deh.",5
"enak banget wanginya!!! tipe tipe wangi mahal, ga tua, & ga enek. tahan lama lagi. 10/10🫶🏼🫶🏼🫶🏼🫶🏼",5
"Wanginya sesuai selera istri, packaging aman mantap, dapet bonus sample juga",5
barang dikirim dengan cepat dan sampai dalam keadaan baik. terima kasih juga untuk sampel varian s.o.t.b nya!!!❤️,5
"wangi buangetttt, setiap lewat selalu ditanyain pake parfume apaa, cintaa banget deh pokokny",5
Jujury aku suka banget banget bangetttt sama semua parfumnya saff n co karna bener2 tahan lama. Tp plisss buat semprotannya di ganti untuk yg uk 30ml. Kurang nyebar gitu semprotannya😭 Kalo untuk wanginya sih semua juaraaa ga usah diragukan lagi,5
Tbh kurang cocok sama yang Ostara but i loooove LOVE the Loui one!!!! 😍 bakal aku pakai daily utk ngantor because the scent is very subtle and not overbearing at all,5
Baru datang tapi kurang cocok sama baunya. Ketahannya oke kok mayan lama..,4
produk original. packingnya jg aman. tq seller,5
"wanginya tahan lama, soft, cocok buat yang suka wangi bunga tapi kalem, pakai ini berasa ada di taman bunga yang tenang, aromanya mirip dior tapi tidak terlalu mirip, thankyou saff co ♡",5
"Wanginya manis dan lembut, tapi agak kurang awet. Sesuai harga. Boleh lah untuk sehari2 aja. Thank you seller",5
"diksh ponakan versi 5ml nya dan suka sama wangi nya dan tahan lama jg, cuma sayang kehabisan free sample pdhl pengen nyoba wangi yga lain...",5
"suka banget loui, flower soft cocok buat sekolah kuliah kerja, wanginya lembut, buat ibu2 dirumah cocok banget , buat kado juga wanginya lembuut",5
kedua kalinya beli.. respon seller keren.. packingan aman.. dan kualitas barang ga akan kecewa,5
"keerrreeeeennnn.... pengiriman cepat,seller sangat membantu,packing aman sekali... wangi nya enak semua,nggak pasaran",5
"Krn diksh tau tmn aku ada parfume yg wanginya gak pasaran & pertama cobain sukaaaa doong, lgsng war di 12 12 kmrn hahaha, parah si langsung nyetok, vial testernya diksh wangi yg beda2 jd bs tau, fav akuu LOUI & TROUPE mewah bgt wanginya 😍😍 beneran dipake mandi msh ada aromanya ditgn. cakep ude bakalan beli lg 🥳",5
Second buy untuk varian Loui. Wanginya unisex. Dan makin lama makin enak plus awet seharian,5
wanginya soft dan seperti ada hint vanilla ketika pertama dipakai. belum tau ketahanan wanginya.,5
"menurut saya wanginya mirip parfum chloe, tapi sedikit lebih kenceng di awal, jadi wanginya lebih awet. cocok...",5
ENAKKK BGTT MAU NANGIS!! 🥹🥹💗,5
Alhamdulillah nemu wangi parfum yg cocok. Sesuai dgn review nya. Berkali beli yg merk lain dgn klaim wangi lembut tapi ttp aja pas dicoba nyengat bgt. Loui ini wanginya ga nyegrak saat awal di semprot kayak langsung wangi bunga lembut aja. Alhamdulillah jodoh,5
"Pengiriman cepat, pas sampai dapet surprise yupi, emaknya senang dapat parfum, anaknya senang dapat permen... thanks saff & co... selalu sukaaaaaaa 🥰",5
wangi bangett dan rahan lamaa sangat cocok,5
"wangi bunganya lembut, suka.. packaging nya menarik banget, bisa untuk kado. Dapat gratis sample parfum solaris, semangat dan maju terus UMKM Indonesia..",5
cintaaaaaaa sama bau ini enak bgt dipake sehari hari,5
"Sesuka itu sama Loui dr Saff&Co wangi bunganya sangat wah banget bagai berjalan di kebun bunga segar dan tahan lama. Dapat tester SOBT yg juga wangi favorit saya double senang. Packing keren, dibungkus dengan dus dilapis lagi dus keras. Sering2 ya promo terimakasih",5
"Wangi banget, sampai besokannya juga masih wangi. Tahan lama. Mana gara-gara tester Illiad sekarang jadi pengen beli deh!!! Padahal baru aja awal bulan beli SOTB sama CHNO. t u t )",5
"Marang sesuai deskripsi, packing rapi 👍👍👍",5
"sangat excited buka paketnya. niatnya mau nyobain coco tapi yg di checkout Loui krn review bagus dari yang udah pakai Loui. bener aja gak seperti yang diharapkan, wangi Loui kurang suka. dapet sample s.o.t.b malah lebih suka s.o.t.b wanginya manis fresh seger gitu",4
"wanginya soft, lembut, kyk ditaman bunga, g bikin pusing, pengiriman cpt jg, tq u sampelnya",5
"Wanginya elegan. Ga pasaran. Bukan dupe dupe parfum luar jadi lebih otentik aja. Tahan lama. Semprot jam 8 pagi sore jam 4 masih samar tercium, minimal sama kita sendiri. Pas udah berapa jam justru wanginya lebih enak",5
"dapat harga 226k untuk loui dan ostara + dpt sotb 120k di tokoh sebelah duhh syukakk dehh yng berbau""discon sprti ini ❤❤❤",5
Barang diterima ybs dengan baik. Tidak ada kebocoran / kerusakan. Cocok untuk hadiah ulang tahun... terimakasih!,5
"terlove deh ma loui gk pernah berpaling, wangi floral sedikit sentuhan vanila manis, tahan lama the best lah,, dpt hrg promo seneng banget deh,,, makasih ya dpt tester troupe",5
"happy banget dapat tester minouet 🥹🥰 package aman, produk sesuai, jadi bisa nyobain Loui 🫶",5
"Kemarin aku pesan ini buat sahabatku. Alhamdulillah packingnya aman dan rapi. Kemasannya fancy, pas bgt buat kado. Plus dapet bonus sample produknya juga. Thankyou Saff n Co❤️",5
"wanginya enak banget, terus tahan lama & menyebar walaupun cuma semprot 2x ajaaa, thanks.",5
Wanginya enak banget… Feminim.. rada mirip sama ch**e Pengiriman cepet,5
"Respon penjual Cepat, Brg cepat sampai, Wangi Loui ini Mirip parfum Chloe😍👍🏻",5
Pesen dari sabtu sebelum minco reveal packaging baru! Ternyata yg dateng new packagingg bagus sekalii! Untuk LOUI wanginya reminds me makan cantik di hotel dingin hahah! awalnya refreshing lama2 wangi cantik cewe kibas rambut gitu hahah 😂🫶🏼 So far punya LOUI dan SOTB suka duaduanyaa terus dapat lagi sample sotb 🤣,5
"Kerenn siih dapet bonus lagi, kirain battery eh rupanya parfum mini utk testimony",5
"Oke mantap, barang yang dipesan sesuai, semoga barangnya tahan lama, dan semoga kita langganan.",5
"packing rapi, pengiriman cepat, kemasan cantik, parfum dgn wangi bunga yg fresh, ga eneg, ga bosenin n tahan lama, love it 👍👍 Ada bonus nya jg, makasi 🙏",5
"wanginya enak, packing ok, pengiriman cepat, dapat bonus tester, thanks",5
"suka banget ama wanginya ini uda second order dan dengan packaging baru yang lebih elegan dan cantik, worthy banget sih dan dapat sample coco yg wanginya enak juga tp lebih manis",5
Tipe aroma soft yg kalau nge-blend sama keringat jadi tambah enak. Wanginya juga awet. Dpt bonus decant Ostara. Mantap.,5
Lokal brand but smells expensive brand ❤️,5
"the packaging is soo gooddd, suka banget wanginyaa dan awet. Seger, manis, soft, pokoknya enakkk",5
"pembelian kedua utk LOUI, buat kado. Ini wanginya clean soft flowery, bukan tipe yg wangi nyebar kemana². Samplenya xocolalt, wangi gourmand, tp ga terlalu spt wangi minuman/makanan gt, jadi kyk wangi manis tapi berbunga, wanginya lumayan nyebar kemana² dibanding Loui.",5
"Pengiriman cepat , Free tester iliad. Iliad fresh lebih ke male parfume. Kalau female cocok juga tp d pakai malam bagusnya. Nah loui lebih powdery gitu bs d pakai pagi - siang. Wanginya lembut 💫✨",5
"Wanginya enak, pengiriman lumayan cpt pesen tgl 23, 25 udh sampe, buat ketahanan parfume belom dicoba, semoga awet sesuai kata org2✨",5
Enak wangi nya. Trus packaging nya super cute,5
"emang sesuka ituu aku sm parfum2 SAFF & co.. dapet tester yg ostara, trnyata enak juga wanginya.. next beli yg ostara.. thanks SAFF&co..",5
wangi banget bikin orang orang pada nengok.. favorit,5
"Aman dan cepaat, dapet free samplenya troupe enak juga",5
"cepat sampai, kotak aman bgt, free tester aroma lain.",5
"jujur wangiinyaa enaakkk!! tp ngingetin aku ke mantan akuuu jd gasukaa:(, bener” baru sekali semprot inii,, buat kalian yang mauu bisaa kabarin aku yaa!! aku domisili jambi yaa thankk u!!",5
"wanginya terbaiikkk, tidak ada bau alkohol dan awet banget seharian",5
"Wangi full bunga yg soft, kyk nyium buket bunga. Entah knp notes lainnya kyk ga kecium. Parfum buat wisuda, lamaran, pengantin...hihihi...pokoknya suasana yg penuh bunga. Bukan tipikal wangiku, tp buat yg suka wangi soft bunga kyknya cocok dgn Loui. Saya lbh suka Omnia, ada wangi manisnya dikit dan lbh thn lama. Loui hrs semprot agak banyak.",4
"gila ini mah parfum..aroma nya cocok,dapet bonusnya juga lagi.next order lagi",5
packing nya bagus & dapat free nya coco (wanginya juga enak).,5
"Wangi floral, lumayan awet, jadi penasaran sm variant lain yg lebih powdery",5
"wangi sesuai ekspektasi, wanginya samar samar engga yg bikin sakit hidung, tapi tetep awet 👍🏻👍🏻👍🏻 plus dapet bonus ostara",5
"Not too sweet kinda scents, but still feminine and classy. Kalo udah dipake lama baunya enak bangetttt",5
Kalo uda flash sale pst kalaap.. secinta itu sm saff n co 🫶🏻,5
Awalnya ngerasaa kurang sukaa . Tapi lama lamaa lembut banget dan lumayan tahan . Sukaaak !! Besok coba yang lain ahh,5
"Fast delivery and good for gift, always a great experience buy saff parfume",5
Puas bgt sama kualitas dan wanginya. Tahan lama 💯,5
Wanginya kek habis mandi tapi spl nya kurang,4
"barang sesuai pesanan, dapat bonus lagi",5
"sesuka itu sama loui, wanginya enak, lembut dan tahan lama",5
"Packing super baik, parfum juga wanginya enak.. semoga proses pengiriman bisa dipercepat lagi",5
"Luv banget sama loui, wanginya enak dan tahan lama, keren banget saff & co, testernya racun banget malah jadi pengen beli yang lain jugaaa 😩",5
MANTAP BELI LOUI SIZE BESAR YG SUPERCANTIK DPT FREE TESTER COCO YG SUPERMANIS🙏😘🥰💖,5
"repurchase karena suka banget sama wanginya, tahan lama juga!",5
"suka banget sama parfum nya,,, tdk berminyak, saat di gunakan di kulit sejauh ini aman tidak menimbulkan iritasi di kulit, wangi nya lumayan lama jga, dan wangi nya seger tp lembut",5
Pengiriman cepat Packaging ok Scent nya seger..,5
mantap kemasan rapi dam kelihatan mewah. terimakasih bonusnya,5
awet bgttt baunya. pengiriman jg aman n cepat. dpt coco mini jg. tyyy,5
"not my kind of scent sih but okay, thanks untuk testernya. dapet di harga 25k 🙌🏻",5
"wangi, dapet tester solaris dan wanginya enak banget",5
"baunya elegan, ga bikin orang kaget pertama kali nyium",5
Pembelian ke 3 dan memuaskan semua dari segi pengiriman dan wanginya,5
jujurrr enak bgt wanginya😁😁 floral and sweet bgt brasa jdi perempuan feminine bangett💗 trus tahan lama bangett cintaaa🫶🫶,5
Feminin tapi elegan. A bit like Chloe EDP. Tapi cenderung asam ya kalau terlalu banyak - wear in moderation. Also quite oily!,5
"kalo awal2 agak strong, kalo dah brp jam di pakek baru terasa soft tex",5
Baunya kuat mskpun d cuci blm ilang👌🏻 lain kali mau pesen parfume punya cwo tp yg aromanya seger dan light . Mohon saran ya min. Makasih🙏🏻🙏🏻🙏🏻,5
wanginya enaakk dan tahan lama. pengiriman cepat,5
"awal semprott agak kuattt wangi ny, tapi lama"" kalem bunga nyaa",5
"Repurchase Loui karena sesuka itu sama aromanya, mana dapet diskon gede pula. Thank you seller 💜",5
Aromanya unik gak pasaran dapat sampel xcholatl yang aromanya jg enak,5
"not my kinda fragrance, tapi enak. wanginya nyaman, soft gituuu. will definitely purchase other variant as well!",5
"Alhamdulillah cepet sampenyaaa, pas nyoba wanginya enak banget😍",5
wanginya aweeetttttt bgttt.. bs smpe 10 jam'an dlm ruangan ya tp.. ga outdoor.. tp wanginya bukan seleraku.. ini Rose bgttt!! klo yg suka rose bole bgt coba ini..,5
Pertama kali nyoba parfum lokal dan surprisingly wanginya pas dan tahan lama 😁 bakal repurchase sihh,5
wangi mantap dan sesuai... harga sgt2 reasonable. Tx Saff & Co,5
"suka wanginya, pengiriman lambat tapi. dpt bonus mini size coco thanks saff n co. sering2 diskon yaa",5
GOKILLL BANGET SUMPAH SAFF N CO WANGINYA ENAK DAN SERING PROMO MASYALLAH THANKS BANGET YAAA LUMAYAN BUAT DI PAKE DAN DI JUAL LAGI DI MOOCYSTOREE THANKSSS 😍🥰😘🙏,5
jangan pake sapx/id express nyampenya lama bgtt,4
"packingnya sabeee, dapet vial 1 buat trial parfum laen, AH GUE GA PERLU CERITA SOAL WANGINYA KAN YA??? ENAK PARAH WOIIIII UDHLH GA NGERTI LG",5
"Packing super aman, bau seger,makasih",5
"cinta banget sama saff n co ini, uda coba brand lain tetep aja pindah ksini lagi, bonusnya kini coco makin cintaaa dah",5
pembelian kedua dlm bln ini..gegara yg 1 ilang di hotel pas staycation 🥲🥲🥲 sesuka itu sma wanginy smp 11.11 cekot lg..thanks jg buat sample ny yaaa ssuai request!,5
"Ini repeat order, suka wangi Loui krn mirip parfum Chl*e😁 Soft gt... parfum ini juga tahan lama buat harian...",5
"Wanginya awet banget sih ini.. ❤️ awalnya wangi agak strong, lama-lama jadi lebih soft. Tahan sepanjang hari.",5
"awalnya beli yg ukuran 5ml dan suka bgt, pas yg 5ml sampai di unbox dan coba enak wanginya detik itu juga langsung beli yg gedenya .. karena sesuka itu sm wanginya Loui, luv ♥️",5
"Pertama nyoba beli parfum, cocok sih wanginya soft clean sesuai admin jelasin, next mungkin nyobain parfum barunya kalau udah abis",5
"Terimakasih sudah diterima dengan baik. Terimakasih juga tester parfume ny. First time nyobak yg varian ini, semoga cocok ya ☺️ Pengiriman lumayan cepat. Kaget banget kardusnya gede banget 😂",5
wanginya enak,5
"Wangi banget ya ampun, baru mau coba 1 tapi ketagihan co lagiiiiii. Aku co 2 lagi hari ini pdhl parfumnya baru nyampe tadi 😭",5
varian loui wanginya seger kaya wangi sabun jadi berasa kaya abis mandi terus hahah,5
Favorite dari semua varian parfum Saff & Co. jatuh cinta dari pertama kali cium baunya ❤️,5
"pesenan aku udh dateng, wanginya kayak lagi ditaman mawar, floral banget",5
"suka banget Alhamdulillah sampe dengan selamat, tapi sayang pengemasan lama bangettt semoga diperbaiki kedepannya",5
semenjak nyium parfum ini di KKV langsung jatuh cinta bgt dan baru kesampean beli skrg🥲 parfum lokal terkeren,5
"utk ke 3x nya beli parfum disini , n suka sama wanginya , dpt vialnya lmyn bgt. next yg apa yaaa?? atau ada yg baru lagi?",5
"wangii bgt huft setelah research sana sini baunya kayak apa, puass bgt sesuai sm yg aku mau, lovvv bgt loui 😁😁 apalagi dpt tester, sukaaa",5
"Love it so much soalnya wanginya lembut, cenderung floral dan tahan lama cuyy. Loui fav aku setelah coco Gilsss saff & co aku cinta kamu banget",5
produk sudah diterima. ukuran sesuai permintaan.. proses cepat. wangi mantap,5
Omegat. Ini sih parfum berkelas begete. Kemaren beli yg sotb. Tp ku kasih temen ku. Katanya wangi nya enak. Longlasting lah. Abis mandi masih kecium wangi nya. Pokok nya ini akan jadi parfum fav sih,5
"suka wangi rose nya, udah purchased ke-2, pengiriman cepat, saved packing, terima kasih",5
"Dulu udah pernah beli tp kayanya skg packagingnya makin keren! Puas sekali kualitas saff, tahan lama banget wanginya. 👍🏻👍🏻",5
suka sm baunya yg floral bgt.. pengiriman jg cpt.,5
"makasih min, dikasih tester yg varian morfosia yg ternyata baunya enak bgt aseli",5
"Repurchase loui garagara pembelian terakhir dapat tester loui enakk, tapi entah kenapa baunya slightly different dengan yang tester huhu anyway, makasi yaa bonus tester ostara dan 5 bungkus yupinyaa 🥰",5
"Keren, pengiriman cepat, mantap bener. Wanginya juga mantapsoul",5
first nyobain dpt free parfum varian sotb juga 😍,5
packagingnyaa cakepp abiss yg sekarang. kalau soal wanginya udah ga perlu d bahas lagi yaaa. d best laah. parfum lokal terbaik sih menurut akuu,5
box packagingnya bagus banget! hopefully my dad will like this as his bday gift. thanks for the sample bonus too!,5
"bagus produknya, wanginya enak ini...",5
"wanginya enaaak,beli ini krn sniff tmn Ku pernah pake & wangi nya soft sweet flowery I like it .. box nya cantip",5
"wangiii nya flower sukaaa, tahan 2-4 jam so far so good yak",5
"Wangi kesukaan aku, seger bangeet berasa kayak lg di hutan pinus",5
kehabisan varian wewangian yg diincar...tapi terobati juga dengan yg varian LOUI...cocok uga laa,5
"suka banget wangi ini... udah nyoba juga yg Troupe, tp lebih suka ini... lembuut. makanya yakin beli yg gedean... dapet extra pula... pengiriman juga cepet...",5
"wanginya mantep, free samplenya juga enaak",5
Paket yg ga sabar ditunggu krn first timer coba beli parfume disini surprisingly wanginya enak!! Dan baiknya dikasih tester + yupi aaak😍 malah jd lebih suka wangi parfume yg ditester wkwkwk makasih lho sudah meracuni next beli varian S.O.T.B👍 smg bisa trs ada promo dan harga nya jgn naik yaaa😉,5
wangi nya maniss seperti biasa cepat sampai nya,5
"Suka banget deh sama parfumnya, tahan lama dan wanginya enaak! Recommended deh gak salah 👍👍",5
"baunya enak, ini udah repurchase yg ke2 kalinya. packagingnya bagus, dikasih sample juga👍",5
"Like it, recommend bagi yg suka wangi wood",5
Produk sesuai dapat bonus troupe. Belum di coba semoga wanginya cocok.,5
pembelian sekian kali krn sangkin suka dengan varian Loui ini senang dpt promo. Terimakasih ya,5
dapat free minouet jd ngincer ih 😳,5
"wanginya seger, packagingnya juga lucu",5
"Tapss, wangi nya kalem ga terlalu menyengat",5
"sudah sampai, dapet tester xocolatl jugaa. wanginya bener bener wangi bungaa seger bgt, tahan lamaa jugaa. thanks",5
"wanginya seger² manis, mantep banget buat first impression",5
"Wanginya soft berasa jadi perempuan lembut, anggunly, bijaksana, dan classy.",5
"Paket sampai cepat sekali, Terimakasih Min🙏🏻",5
"Packagingnya bagus bgt, masih dikasih tester dan freebies huhu maaciiii❤️",5
"sesuai pesanan, pengiriman cepat.barang belum di coba. trims",4
"Salah satu parfum saff n co yg kusuka, floral n awet lebih dari 8 jam di saya",5
"Suka bgt sama loui, mumpung lg diskon xixi dapet bonus solaris jg 5ml🥰",5
Baunya enak bnget ditambh dpt sample parfume ostara manteppp,5
"haruummm bgt, wangi mawar nya berasa.... ky lg nyiumi bunga mawar asli di taman... org disekitar muji harum 🥰",5
"Udah sering beli yg ini tapi kali ini batch May 2023 pas mau pakai parfumnya bau apek, lapor ke cs malah disalahin storage issue ed.l.l tanpa ada solusinya padahal barang baru dibuka dan selalu di dalam lemari. . .",1
nyeseeeeellll... kenapa baru Tau sekarang ada parfum seenak ini sihhhh🥲. thanks kak.. pasti repurchase 💯,5
"Pembelian kedua aku, loui wanginya fresh floral gitu suka bangeettttt 🤍🤍🤍",5
Barang sudah sampai dan wanginya enak 👌🏻,5
parfum lokal terbaiiikkkk.. udah berapa kali beli saff n co. tapi favoritku SOTB dan LOUI 🥰,5
"pengiriman cepat, produk bagus, harum",5
"mantap, baunya cocok dan tahan lama",5
Enak baunya dapet vial yang ostara.. lebih suka yang ostara😆,5
local perfume terbaikkkkk tahan lama n wanginya sangat enakkk,5
thanks for the gift saff 'n co. these two are my fav so far,5
Love bangettt sama wanginya sampai langsung beli minis nya jugaaa ✨ dapat tester las pozas jugaa,5
Packagingnya bagus dan wangi. Very interesting. Absolutely repurchased!,5
sudah pembelian yg ke sekian kali... cocok sama 540 n loui.. pliss kalau boleh pilih mah 540 tolong di realese lagi,5
Wanginya serasa tidur diantara bunga bunga ya menyejukan,5
udah order ketiga kali. ngak pernah di kecewakan. mantap,5
"Sukaaaakkkkkk, mau order lagi varian lainn🥰🥰🥰😍 thanks to seller",5
wanginya enak cocok untuk wanita,5
"Super cepat pengiriman, semoga cocok yaa.",5
suka bgt sama wanginya & tahan lama. ini udh kesekian kalinya order lg. terima kasih,5
"Suka banget sama wangi nyaaa, aslii ini worth to buy Bakalah beli lagii sihh",5
"Suka banget sama packingnya, parfume nya blm di coba, semoga wanginya cocok dan berselera 🌻",5
elegant banget wanginya ❤️ reccomended pokoknya,5
Baru pertama kali beli disini. Ini kesan pertama yg indah. Worth it 👍🏻,5
"wah gokil sih sekeren dan sewangi ini, mantapsss lah 🤩",5
🥰🥰🌸🌸🌸wanginyaa sukaakkkk bakal jdiii parfum terfavorit🫶 dpet free parfum minouet mksh ka sukses sllu,4
seger nya favorit. elegan dan bikin pede,5
suka sama packagingnya. belum sempet sniff tapi liat review kayaknya bakal match sama taste aku,5
"enak banget wanginya... bakalan beli lgi sih, krna parfum ini salah satu fav aku... semoga dapet promo lg..thankyou",5
aww dah sampaiii mana dpt harga promo thenkies juga kak testernyaa luv sekali😍,5
"Honest review.. Kualitasnya keliatan bagus mulai dari packing, bottle, wanginya, the sense. I like it. Overall 10/10 dari saya, nice..",5
"packing bagus dan aman, seller fast respon, recommended seller. Cuman ternyata wangi nya ga sesuai sama ekspektasi klo liat review dari sosmed orang2. Parfum akhirnya tak kasih ke adik",5
"semuanya aman kecuali semprotannya mulai agak rusak dan durasi wangi parfum yang ga sesuai deskripsi, tapi sisanya good",4
"Suka banget wanginya pas, tidak strong dan mengganggu, kemasannya kecil enak untuk dibawa kemana-mana. This is my second purchase and always choose different variants but I love them all. Will buy the other one soon",5
"Ini adalah repurchase (pembelian ulang). Untuk varian Loui ini wanginya enak, seperti bau sabun. Feminine tapi tidak manis berlebihan. Kesannya lebih powdery dan lebih seperti segar sabun sehabis mandi. Hanya paling dari pembelian pertama, kendalanya hanya pada botolnya agak malfungsi. Tapi, selebihnya oke banget untuk parfum lokal. Terima kasih",5
"wangi enak tahan lama, hanya kekurangannya di semprotannya kurang baik ga halus dan menyebar. Semoga bisa diperbaikin ke depannya",5
"Great condition, neat packaging and pleasant scent. Too bad the delivery wasn’t as quick as I expected. And I didn’t get free sample 😅",5
"baunya fresh dan mungkin sedikit strong di awal. tapi setelah beberapa lama jadi ada manis lembutnya. bungkusnya cantik, berharap mungkin suatu saat botolnya bisa dibedakan warnanya satu sama lain (seperti kotaknya) biar lebih mudah dibedakan. dapat bonus Omnia yang baunya lebih manis jadi ingin coba juga nanti kalau sudah habis. pengiriman cepat dan aman. ada penyok sedikit di kotak tapi dalamnya tidak ada masalah.",5
"Suka banget sama wanginya, dupe Chloé Signature EDP banget. Tapi semprotannya agak bikin emosi karena susah dipencet, ga smooth dan parfumnya jadi ga nyebar.",5
"wanginya enak, tapi spraynya kurang nyebar, kayanya pas dapet spray yg zonk, dia ga ngespray nyebar tp nyemprot 1 arah doang. sebelumnya beli minouet spraynya nyebar banget.",5
"Respon toko sangat baik, pengiriman juga cepat. Sayangnya kurang begitu suka aromanya, ga seperti yang dibayangkan. Tapi balik lagi ke selera masing-masing hehe. Overall puas dengan pelayanan dan experience unboxingnya haha.",5
"Beli berapa varian yg mini size, paling suka Loui trus beli full size, tapi yg full size ternyata wangi nya gak se intens yg mini size",4
"yg loui ini wanginya kurang semerbak, lebih cepet ilang juga wanginya, tp yg loui ini emang lebih murah sih. Aroma mawarnya tipe mawar kering gitu, bukan mawar seger yg basah. So far SOTB the best, paling semerbak awet seharian wanginya tp ga nyegrak.",5
Pengiriman cepat dan packaging cukup aman. Karena ini hadiah jadi gak sempet cium produknya. Tapi menurut temen aku wanginya enak cocok sama dia dan tahan lama.,5
"Awalnya baunya agak nyegreg dan kuat, bau serehnya awal2 kecium banget. Tapi lama2 baunya jadi kalem dan enak. Packagingnya aman dan bagus banget. Dapet sampel yg CHNO, udah ketauan banget baunya karna sering banget orang pake parfum yg baunya vanila, coffee",5
"uda beli ke 2x nya, wanginya enak cuma sayang isinya sedikit dan berat di botolnya, karna botol wrn hitam pekat dan berat juga jadi gak bisa tau isinya masih ada atau sisa dikit, tiba” pas mau semprot sudah habis aja, better dipikirkan kembali untuk packaging nya walaupun terkesan mewah tapi tidak efisien",5
Suka wanginya soft bngt g nyusruk hidung,5
"wanginya unik kayak cool gitu, cocok krn memang ga suka parfum tipe yg manis fruity",5
"wanginya ok,tapi kadang warna hitam lapisan botolnya nempel ke kulit dan yg kemasan 5 ml tutupnya punyaku cepet ga bagus",4
Sekarang saff n co improve bgt dari pckaging sampai ke seprotan nya jg bagus bgr dari pd yang dulu. Pas masi kemasan lama udh brp kali repurchase. Tapi menurutku kok wangi dari parfum ny berkurang ga kaya dulu gitu ya:( kurang awet jg untuk diaku sekarang,5
Enak wanginya tapi enakan sotb,5
"puas bgt, wanginya kaya british rose nya the body shop versi lebih strong padahal beli cuma coba2 karna lagi diskon sebelumnya pernah coba SOTB juga wanginya enak dan unisex"" kalo LOUI lebih cocok untuk cewek luv bgt",5
"Enak banget wanginya, terus bahan nya juga ok, kualitasnya bagus banget packingnya juga aman banget",5
cuman size parfumnya gak kurang buat saya In future pla keluarka. dengan size yg lebih besar,5
"Enak baunya. Langsung dicompliment sm adek. Tp sayang, udah 2x beli tp selalu dapet testernya yg cascavel padahal aku pengen nyobain wangi yg varian lain :( next time please jangan cascavel lagi min. Gasuka aku baunya :(",5
baunya enak agak manis2 gitu tpi tidak bertahan lama klu dikulit mungkin 2jam an udah agak ilang baunya,4
"awalnya bunga banget, tp setelah bbrp menit baru keluar wangi yg sebenernya. soft n tahan lama",5
"menurutku wanginya mirip banget sama jo malone english pear and freesia, tp saff & co lebih strong diawal pertama semprot dan lebih tahan lama dibanding jo malone. next mau coba yg lain juga, respon seller baik dan cepat, packing aman dan rapih. produk sesuai deskripsi. terimakasih.",5
"wanginya enak ga bikin pusing, tahan lama juga, sblmnya beli yg kecil, krn suka jd beli yg full size, next mau coba SOTB yg katanya parfum goib krn selalu Sold out",5
"Wanginya unik, ada tobacco nya kayaknya ya. Untuk dikasih ke cowok tapi cocok, nggak terlalu maskulin yang nusuk hidung dan gak pasaran. Love sih inii",5
"wanginya enak, clean dan fresh. cocok buat liburan bikin gak mikir parfum. tapi memang tidak terlalu tahan lama di saya.",4
over all suka dg semua wangi nya tapi agak kecewa dikit Krn terima paket dus luarnya di sobek Krn diterima sama teman cuma kurir bilang gpp yg penting isinya . tks sudah bbrp x beli jadi wanginya suka bgt,5
"parfume unisex,baunya fresh, krasa premium bgt. setelah kering ada bau powdery, cakep bgt. cmn sayang krn sy sdh beli chno versi mini samplenya jg dpt yg chno, berharapnya dpt sample yg lain 🤣 thanks seller!",5
