content,rating
"Produk diterima dgn baik, packaging nya ok banget, suka designnya. wangi parfum juga cocok banget, aroma wangi2an cowok. Di saya jg tahan lama bgt, pake mlm hari sampe besok pagi masih kecium wanginya. Puas beli parfum ini. Recomend!!!",5
"wanginya enak, tempat nya pum bagus, premium dengan harga yang terjangkau",5
"Nyoba decant temen, ternyata enak wanginya. Dpt sample coco, ternyata enak jg, bisa beli lg nih 🤔",5
"Sebelumnya udah pernah beli yang saff tapi kali ini makin bagus packingannya, wanginya ttp sama, mantap lah, makasih juga yah udah dikasih tester tapi lain kali jangan sama lagi testernya yah kasih yang beda, hehe. bintang 5 lah pokoknya 👍",5
wanginya fresh buat cowo agak nyengat jadi menurut saya jangan terlalu banyak semprotnya,5
wanginya cocok sama ekspektasi. Selain itu dapat tester yang menurut saya ini bener nyaman dihidung,5
"AKHIRNYA DAPET JUGA!! Langsung beli 2 takut nanti susah beli nya lagi. Packaging rapih banget, dapet sample - makasih! Bintang 5!!",5
"Wanginya cocok untuk laki, bau nya tahan lama",5
"barang bagus, packing rapi, pengiriman cepat. terimakasih..",5
"udah 5 jam terlewat masih kuat ini wanginya.. mantep, harga affordable, volume pas",5
"Mantap, suka banget sama wanginya. Parfumnya juga tahan lama, bolak balik naik motor pun masih kecium wanginya",5
"Packing aman, sudah dites, wanginya enak, cocok, dapat sample wangi lain. Terima kasih",5
"Wanginya oke banget, wangi tahan lama. Packaging aman dan dikasih sample lain juga.",5
"Sesuai dengan ekspektasi. Dan ternyata, se premium itu. 🥰🥰🥰",5
Seller fast respon..pengiriman cepat..dan ada bonus juga..tks ya,5
"good, cepet sampe, packing bagus, the best pokoknya. dikasih sample juga, wangi nya enak manis-manis gitu, thanks ya min ❤️ kalo untuk ketahanannya blm dicoba, semoga memuaskan",5
"ok Aroma Wangi dark, ada essensi Leathernya ..kesannya LAKI ! nicee",5
"packing aman, pengiriman cepat, wangi enak, cocok",5
aromanya enak banget and awet alias tahan lama...bakal langganan nih,5
"Penjual gercep, barang sesuai, dapet bonus juga. Wanginya maskulin banget, dengan ukuran travel size gini emang cocok buat yang butuh parfum maskulin mendadak entah apa itu tujuannya. They now their niche market!",5
"Alhamdulillah sudah sampai , Penasaran baunya seperti apa , setelah di coba Alhamdulillah cocok maskulin bgt pas buat cowok pas spray pertama baunya kuat di awal setelah itu kalem bgt serasa tambah ganteng tambah cool.",5
"sudah lama suami pakai parfum ini, wanginya tahan lama.. dan selalu dapat bonus setiap kali beli produk saff.. terimakasih..",5
Ini produk Saff ke dua yg gw coba dan penilaian gw masih sama.. enak banget wanginya.. tahan lama pula .. dikasih tester yang wanginya juga suka banget..,5
overall si ok. baunya enak soft ga terlalu strong. kemaren udh trial parfume nya bertahan kisaran 5-6 jam,5
"perna sniff di mall baunya dan emang se enak itu baunya, dapet bonus juga yang COCO , enak tp cocok ke cewe. dan dapet tester lupa namanya los los apa gitu WKWKKW , lumayan enak si next coba beli dah.",5
"sempet soldout padhal dtunggu bgt krn bua kado , tp ujung2 dos ya agak penyok. berikutnya bs pengemasannya bs keseluruhan. makasih",5
Udah ke3 kalinya beli disini dan overall mantap good job 👍👍👍,5
"bagus pengiriman, packing aman semua. untuk spl mungkin tergantung orangnya sendiri yaa. untuk saya lumayan lama. thanks admin, next beli lagi",5
pelayanan cepat barang berkualitas 👍🏼,5
packingan sangat bagus dan rapi plus dapat tester juga,5
"barang sesuai, pengemasan aman, wangi enak, pelayanan terbaik",5
wanginya enak tapi sayang gadapet samplenya,5
